Longitude,Latitude,ID2,ROW,COLUMN,ID,Horizons,Depth (cm),DHue,DVal,DChr,Mhue,MVal,MChr,% Clay,Structure,DConsist,WConsist,Stickiness,Plasticity,Roots,Pores,ISFs,Misc. Features
-117.080102,46.782258,310,13,22,307,Bw,114,10YR,5,4,10YR,3,4,12,2msbk-2fpr,mh,fr,ss,sp,1vft,3vf-fdt,"cppf, fdpf","washed silts, clay films"
-117.080102,46.782258,310,13,22,307,Bwb,114+,10YR,4,4,10YR,3,4,15,2msbk,mh,fr,ss,mp,-,3vf-fdt,"fdpf, fppf","clay films, washed silts"
-117.0793018,46.78221346,312,13,24,309,Ap,22,10YR,4,2,10YR,2,1,7,3fgr-2vfsbk,s,vfr,so,sp,3vft,3vfdt&I,-,-
-117.0793018,46.78221346,312,13,24,309,A,36,10YR,3,3,10YR,3,2,12,3fgr-2fsbk,s,vfr,ss,sp,2vft,3vfdt&I,-,-
-117.0793018,46.78221346,312,13,24,309,Bw1,64,10YR,4,2,10YR,2,2,10,2vfgr-2fsbk,sh,vfr,ss,sp,2vft,3vf-fdt&I,ffpf,clay films
-117.0793018,46.78221346,312,13,24,309,Bw2,110,10YR,5,3,10YR,3,3,15,2vf-msbk,mh,vfr,ms,mp,1vft,3vf-fdt,"cppf, fdpf","clay band in middle of horizon. washed silts, clay films"
-117.0793018,46.78221346,312,13,24,309,Bwb,110+,10YR,4,4,10YR,3,3,17,2f-msbk,mh,fr,ms,mp,1vft,3vfdt,"fppf, cdpf","clay band at top of horizon, washed silts, dark clay films, possible transition to argillic"
-117.07843,46.782126,314,13,26,311,Ap,20,10YR,5,2,10YR,2,2,10,2fgr-2vfsbk,sh,vfr,so,sp,3vft,3vfdt&I,-,-
-117.07843,46.782126,314,13,26,311,BA,43,10YR,4,2,10YR,2,2,12,2vf-msbk,sh,fr,ss,sp,2vft,3vfdt,cfpf,worm casts
-117.07843,46.782126,314,13,26,311,EB,76,10YR,6,4,10YR,4,3,10,2f-msbk,sh,vfr,ss,sp,2vft,3vf-fdt,-,"eluviation/reduction, structure weakens near bottom of horizon"
-117.07843,46.782126,314,13,26,311,Btb1,113,10YR,4,4,10YR,3,4,18,3msbk,ha,fr,ms,mp,1vft,2vfdt,"mppf, ffpf","darkened clay skins, Mn-nodules"
-117.07843,46.782126,314,13,26,311,Btb2,113+,10YR,5,4,10YR,4,3,18,3f-ms-abk,ha,fr,ms,mp,-,1vfdt,"mppf, cfpf, fdpf","clay skins, Mn-nodules, Fe-oxides"
-117.077594,46.782068,316,13,28,313,Ap,24,-,-,-,10YR,2,1,8,2vf-mgr,-,vfr,so,sp,2vft,3vfi,-,-
-117.077594,46.782068,316,13,28,313,A,58,-,-,-,10YR,2,1,8,2fgr-2vfsbk,-,vfr,ss,sp,2vft,3vfdt&I,-,-
-117.077594,46.782068,316,13,28,313,Bw,89,-,-,-,10YR,3,1,10,2f-msbk,-,vfr,ss,sp,1vft,3vfdt,fdpf,washed silts
-117.077594,46.782068,316,13,28,313,E,105,-,-,-,10YR,3,2,8,1msbk,-,vfr,so,sp,-,3vfdt,cfpf,"eluviation/reduction, Mn-nodules"
-117.077594,46.782068,316,13,28,313,Ab,121,-,-,-,10YR,3,2,12,2msbk-2fpr,-,fi,ss,mp,-,2vfdt,cppf,"dark clay films, appears to be a buried A horizon"
-117.077594,46.782068,316,13,28,313,Btb,121+,-,-,-,10YR,3,3,15,2f-msbk,-,fi,ss,mp,-,2vfdt,"mppf, fdpo","clay skins, worm channels filled w/ dark material"
-117.084751,46.78235,324,14,11,315,Ap,11,10YR,3,2,10YR,2,2,5,2fgr-2vfsbk,s,vfr,so,po,3vft,3vfdt&I,-,-
-117.084751,46.78235,324,14,11,315,A,23,10YR,4,2,10YR,2,2,10,2fgr-2fsbk,mh,fr,so,sp,2vft,3vfdt&I,ffpo,earthworm casts
-117.084751,46.78235,324,14,11,315,Bw1,59,10YR,5,3,10YR,3,3,15,2msbk-2fpr,h,fi,ss,mp,2vft,2vfdt,fdpo,filled earthworm channels
-117.084751,46.78235,324,14,11,315,Bw2,103,10YR,5,4,10YR,4,3,17,2m-cosbk,mh,fi,ss,mp,1vft,3vf-fdt,"cppf, cdpf","large skeletans, organo-argillans"
-117.084751,46.78235,324,14,11,315,Bwb,103+,10YR,4,4,10YR,4,3,17,2m-cosbk,mh,fr,ms,mp,1vf,2vfdt,"fppf, cppf-po","skeletans, organo-argillans"
-117.083915,46.782392,326,14,13,317,Ap1,16,10YR,3,2,10YR,2,1,7,2vf-fgr,s,vfr,so,po,3vft,3vfi,-,-
-117.083915,46.782392,326,14,13,317,Ap2,32,10YR,4,2,10YR,2,1,7,2fgr-2fsbk,sh,fr,so,sp,3vft,2vfdt&I,-,plow pan layer
-117.083915,46.782392,326,14,13,317,A,60,10YR,3,3,10YR,2,2,10,2fgr-2msbk,sh,vfr,ss,sp,2vft,3vfdt&I,ffpf,small worm casts
-117.083915,46.782392,326,14,13,317,Bw1,97,10YR,4,3,10YR,3,3,10,2f-msbk,mh,vfr,ss,sp,2vft,3vfdt,"fdpo, fdpf, cfpf","worm channels, washed silts, clay films"
-117.083915,46.782392,326,14,13,317,Bw2,141,10YR,4,4,10YR,3,4,12,2m-cosbk,h,fr,s,mp,1vft,3vf-fdt,"cdpf, cdpf","washed silts, clay films, filled worm channel"
-117.083915,46.782392,326,14,13,317,Bwb,141+,10YR,4,4,10YR,3,4,12,2f-msbk,h,vfr,s,mp,1vft,3vfdt,cppf,clay films
-117.083079,46.782376,328,14,15,319,Ap,19,10YR,4,2,10YR,2,2,8,2vfgr-2vfsbk,sh,fr,so,po,3vft,3vfdt&I,ffpf,earthworm casts
-117.083079,46.782376,328,14,15,319,A,52,10YR,3,2,10YR,2,2,8,2mgr-2fsbk,mh,vfr,so,sp,3vft,3vfdt&I,cdpo,worm channels
-117.083079,46.782376,328,14,15,319,Bw1,84,10YR,4,3,10YR,3,2,10,2f-msbk,mh,vfr,ss,sp,2vft,3vfdt,"fdpo, ffpf","worm channels, clay-lined channels"
-117.083079,46.782376,328,14,15,319,Bw2,127,10YR,5,4,10YR,3,4,10,2msbk-2fpr,mh,vfr,ss,sp,2vft,3vf-fdt,"cdpf, fdpf","washed silts, clay laminae"
-117.083079,46.782376,328,14,15,319,Bwb,127+,10YR,4,4,10YR,3,4,12,2m-cosbk,ha,fi,ss,mp,1vft,2vfdt,"cdpf, fdpo, fdpf","clay films, filled krotovinas, skeletans"
-117.082243,46.782482,330,14,17,321,Ap1,15,10YR,4,2,10YR,2,2,8,2mgr-2fsbk,sh,fr,ss,sp,2vft,3vfdt&I,-,-
-117.082243,46.782482,330,14,17,321,Ap2,26,10YR,4,2,10YR,2,1,8,2fsbk,mh,fr,ss,sp,2vft,2vfdt,-,slightly compacted
-117.082243,46.782482,330,14,17,321,AB,57,10YR,4,3,10YR,3,3,12,2f-msbk,mh,fr,ss,sp,2vft,2vfdt,"cfpf, ffpo","washed silts, worm channels, lots of dark granular material near bottom"
-117.082243,46.782482,330,14,17,321,Bw,92,10YR,4,4,10YR,3,4,12,2vf-msbk,mh,vfr,ss,sp,2vft,3vfdt,"cdpf, cfpf","washed silts, clay films & laminae"
-117.082243,46.782482,330,14,17,321,Bwb1,133,10YR,5,4,10YR,3,4,12,2msbk-2fpr,ha,vfr,ss,mp,1vft,3vf-fdt,"cdpf, ffpf, ffpo","clay films, washed silts, worm channels"
-117.082243,46.782482,330,14,17,321,Bwb2,133+,10YR,4,4,10YR,3,4,15,2msbk,ha,vfr,ss,sp,-,3vfdt,"fdpo, cdpf","old filled channels, clay films"
-117.081407,46.782423,332,14,19,323,Ap1,10,10YR,4,2,10YR,3,2,8,2fgr-2fsbk,sh,fr,so,sp,3vft,2vfdt&I,-,-
-117.081407,46.782423,332,14,19,323,Ap2,22,10YR,5,2,10YR,3,2,7,2fgr-2fabk,ha,fr,so,mp,2vft,2vfdt&I,-,plow layer
-117.081407,46.782423,332,14,19,323,Bw1,53,10YR,4,2,10YR,3,3,10,2m-cosbk,sh,fr,ss,mp,2vft,2vfdt,fdpo,open & closed worm channels
-117.081407,46.782423,332,14,19,323,Bw2,107,10YR,5,3,10YR,3,4,12,2m-cosbk,mh,fr,ms,mp,2vft,3vfdt&v,"cdpf, ffpf, fdpo","washed silts, possible krotovina in middle of horizon, clay lamellae, filled worm channels"
-117.081407,46.782423,332,14,19,323,Bw3,135,10YR,5,4,10YR,4,3,12,2f-msbk,mh,fr,ss,mp,1vft,3vf-fdt&v,"cdpf, cdpf","washed silts, clay films"
-117.081407,46.782423,332,14,19,323,Bwb,135+,10YR,5,4,10YR,3,4,12,2f-msbk,mh,fr,ss,mp,-,2vf-fdt,"fdpf, fdpf","washed silts, clay films"
-117.080571,46.782281,334,14,21,325,Ap,23,10YR,3,2,10YR,2,2,7,2vf-fgr,ha,fr,so,sp,3vft,3vfi,-,-
-117.080571,46.782281,334,14,21,325,A,43,10YR,4,2,10YR,3,2,7,2vf-fsbk,sh,fr,ss,sp,2vft,3vfdt,-,filled worm channel
-117.080571,46.782281,334,14,21,325,Bw1,72,10YR,5,4,10YR,3,4,10,3f-msbk,ha,fi,ss,sp,1vft,2vfdt,"fppf, fdpf","washed silts, clay films, small worm channels, very resistant"
-117.080571,46.782281,334,14,21,325,Bw2,97,10YR,5,3,10YR,3,4,10,2f-msbk,ha,fi,ss,sp,1vft,2vf-fdt,"cdpf, ffpf","washed silts, clay films"
-117.080571,46.782281,334,14,21,325,Bw3,126,10YR,5,3,10YR,3,3,12,2fsbk-2fpr,mh,fi,ss,mp,1vft,3vf-fdt,"cfpf, cdpf","washed silts, clay films"
-117.080571,46.782281,334,14,21,325,Btb,126+,10YR,4,4,10YR,3,4,12,2msbk-2fpr,mh,fi,s,mp,1vft,3vfdt,"cppf, cdpf, fppo","clay skins, washed silts, OM-lined channels"
-117.079735,46.782515,336,14,23,327,Ap,23,10YR,3,2,10YR,2,2,7,2fgr-2fsbk,s,fi,so,sp,3vft,3vfdt&I,-,stark color change from underlying horizon
-117.079735,46.782515,336,14,23,327,AB,48,10YR,3,3,10YR,3,2,10,2fgr-2msbk,sh,fr,ss,sp,2vf-ft,3vfdt&I,"fppo, fdpf","worm channels w/ granular material, washed silts in bottom of horizon"
-117.079735,46.782515,336,14,23,327,Bw1,90,10YR,5,4,10YR,3,4,10,2f-cosbk,mh,fr,ss,mp,1vft,3vf-fdt,"cdpf, fppo","washed silts, worm channels"
-117.079735,46.782515,336,14,23,327,Bw2,120,10YR,5,3,10YR,4,3,10,"2msbk-2fpr, sh",sh,fi,ss,mp,1vf-ft,3vf-fdt,"fdpf, cdpf, fdpo","clay films, washed silts, worm channels"
-117.079735,46.782515,336,14,23,327,Bwb,120+,10YR,4,3,10YR,4,3,12,2m-cosbk,sh,fr,ss,mp,1vfp,2vfdt,"fdpo, fppf, cdpf","worm channels w/ granular material, clay films, washed silts"
-117.078891,46.78239455,338,14,25,329,Ap,16,10YR,4,2,10YR,2,1,7,2vf-fgr,s,vfr,so,sp,3vft,3vfi,-,-
-117.078891,46.78239455,338,14,25,329,A1,21,10YR,4,2,10YR,2,1,7,2vfgr-2fsbk,sh,fi,so,sp,3vft,3vfdt&I,cppf,earthworm casts
-117.078891,46.78239455,338,14,25,329,A2,60,10YR,3,3,10YR,2,2,7,2f-cosbk,sh,fr,ss,sp,2vft,3vfdt,-,earthworm channel
-117.078891,46.78239455,338,14,25,329,AB,88,10YR,4,3,10YR,3,2,10,2f-msbk,sh,fr,ss,po,2vft,3vf-fdt,fdpf,"washed silts, small worm channels"
-117.078891,46.78239455,338,14,25,329,E/B,125,10YR,6,2,10YR,4,2,7,1fsbk-1m,s,vfr,ss,sp,1vft,3vf-fdt,fdpf,bands of clay scattered through a heavily eluviated/reduced horizon
-117.078891,46.78239455,338,14,25,329,Bwb,125+,10YR,4,4,10YR,3,4,10,2m-cosbk,sh,fi,s,mp,-,2vfdt,"cdpf, cdpf","small & large pockets of washed silts, clay films"
-117.084199,46.782725,349,15,12,331,Ap,13,10YR,4,2,10YR,2,2,8,2fgr-2fsbk,s,vfr,so,sp,3vft,3vfdt&I,-,-
-117.084199,46.782725,349,15,12,331,A1,34,10YR,4,2,10YR,2,2,8,2fgr-2msbk,sh,fr,so,sp,2vft,2vfdt&I,-,-
-117.084199,46.782725,349,15,12,331,A2,68,10YR,3,1,10YR,2,1,10,2f-msbk,sh,fr,ss,sp,1vft,3vfdt,"cdpf, fdpo","earthworm casts, worm channels"
-117.084199,46.782725,349,15,12,331,AB,89,10YR,4,2,10YR,3,2,12,2m-cosbk,mh,fr,ss,mp,1vft,2vfdt,fdpf,earthworm casts
-117.084199,46.782725,349,15,12,331,Bw,109,-,-,-,10YR,3,3,12,2msbk,-,fr,ss,sp,1vft,2vfdt,"ffpf, ffpf","Fe-oxides, clay films"
-117.084199,46.782725,349,15,12,331,Bwb,109+,-,-,-,2.5Y,4,2,8,2m-cosbk,-,fr,ss,sp,-,2vfdt,"cdpf, fdpf, cfpo, ffpf","Fe-oxides, increasing in lower horizon, clay films, OM-clay-lined root channels, Mn-nodules"
-117.083363,46.782741,351,15,14,333,Ap,13,10YR,4,2,10YR,2,2,10,2fgr-2vfsbk,mh,vfr,so,sp,3vft,3vfdt&I,-,-
-117.083363,46.782741,351,15,14,333,A,32,10YR,4,3,10YR,2,2,10,2f-msbk,sh,fr,so,mp,3vft,3vfdt,fdpo,earthworm channels
-117.083363,46.782741,351,15,14,333,Bw1,78,10YR,4,4,10YR,3,3,12,2f-cosbk,sh,fr,ss,sp,2vft,3vf-fdt,"fppo, fdpf","OM-filled earthworm channels, skeletans"
-117.083363,46.782741,351,15,14,333,Bw2,112,10YR,4,4,10YR,3,3,12,2f-msbk,sh,fr,ss,mp,1vft,3vfdt,cdpo,filled worm channels
-117.083363,46.782741,351,15,14,333,Bwk,112+,10YR,5,4,10YR,4,3,7,2msbk,s,fi,so,po,1vft,3vfdt,"cdpf, cdpo","CaCO3, filled & open worm channels"
-117.082527,46.782731,353,15,16,335,Ap,24,10YR,4,2,10YR,2,1,8,2fgr-2fsbk,-,fi,so,mp,3vft,3vfdt&I,-,-
-117.082527,46.782731,353,15,16,335,BA,46,10YR,4,3,10YR,3,2,8,2mgr-2msbk,-,vfr,so,sp,2vft,3vfdt&I,fppo,worm channels filled w/ granular material
-117.082527,46.782731,353,15,16,335,Bw1,80,10YR,4,4,10YR,3,4,10,2msbk-2fpr,-,vfr,ss,sp,1vft,3vf-fdt,"fdpf, fdpo, ffpf","washed silts, worm channels, clay films"
-117.082527,46.782731,353,15,16,335,Bw2,120,10YR,5,4,10YR,3,4,12,2msbk-2fpr,-,vfr,ss,sp,1vft,3vf-fdt,"cppf, fdpf","washed silts, clay films, old krotovinas"
-117.082527,46.782731,353,15,16,335,Bwb,120+,10YR,5,4,10YR,4,4,15,2m-cosbk,-,fr,ss,sp,-,3vfdt,"cdpf, fppf","clay films, washed silts"
-117.081691,46.78257,355,15,18,337,Ap,14,10YR,4,2,10YR,2,2,5,2vf-mgr,s,vfr,so,sp,3vf-f,3vfdt&I,-,-
-117.081691,46.78257,355,15,18,337,A1,37,10YR,3,2,10YR,2,1,7,2fgr-2msbk,mh,fr,so,sp,2vft,3vfdt,fdpo,"worm channels, distinct resistance change from Ap"
-117.081691,46.78257,355,15,18,337,A2,62,10YR,3,4,10YR,3,2,10,2m-cosbk,sh,fr,ss,sp,2vft,3vf-fdt&tu,fppo,"large worm channels w/ granular material, some OM lining peds"
-117.081691,46.78257,355,15,18,337,Bw,107,10YR,5,3,10YR,3,4,12,3m-cosbk-2mpr,ha,fi,ss,mp,2vft,3vf-fdt,"fdpf, cfpf","clay lamellae, washed silts on ped faces. penetration resistance"
-117.081691,46.78257,355,15,18,337,Bwb,107+,10YR,5,4,10YR,3,4,15,3msbk-3mpr,ha,fi,s,mp,1vft,3vf-fdt,"cdpf, ffpf","clay films, washed silts, heavier clay accumulation in bottom of horizon"
-117.080855,46.782711,357,15,20,339,Ap,23,10YR,3,2,10YR,2,2,8,2f-mgr-2vfsbk,sh,fr,so,sp,3vft,3vfdt&I,-,-
-117.080855,46.782711,357,15,20,339,AB,44,10YR,4,3,10YR,3,2,10,2f-msbk,mh,vfr,ss,sp,2vft,3vfdt,-,-
-117.080855,46.782711,357,15,20,339,Bw1,61,10YR,4,4,10YR,3,3,10,2f-msbk,mh,vfr,ss,mp,1vft,3vfdt,fdpf,"washed silts, old OM-lined worm channel"
-117.080855,46.782711,357,15,20,339,Bw2,83,10YR,4,3,10YR,3,4,12,2f-msbk,mh,fr,ss,mp,1vft,3vf-fdt,"ffpf, fdpf","washed silts, clay films, darker than previous horizon"
-117.080855,46.782711,357,15,20,339,Bw3,103,10YR,5,4,10YR,3,3,12,2f-msbk,mh,vfr,ss,mp,1vft,3vfdt,cdpf,"old filled worm channels, washed silts"
-117.080855,46.782711,357,15,20,339,Bwb,103+,10YR,4,4,10YR,3,4,15,2m-cosbk,ha,fr,ss,mp,-,3vfdt,"fdpf, fdpf","clay films, washed silts"
-117.080019,46.78283,359,15,22,341,Ap,26,10YR,4,2,10YR,2,1,8,2fgr-2fsbk,sh,fi,so,sp,3vft,3vfdt&I,-,-
-117.080019,46.78283,359,15,22,341,BA,52,10YR,4,3,10YR,2,2,10,2mgr-2fsbk,mh,fr,ss,sp,2vft,3vfdt&I,fdpo,earthworm channels
-117.080019,46.78283,359,15,22,341,Bw,85,10YR,5,4,10YR,3,4,12,2f-msbk,mh,fr,ss,sp,2vft,3vf-fdt,"ffpf, cdpf, ffpf","clay films, washed silts, worm channels"
-117.080019,46.78283,359,15,22,341,Bwb1,119,10YR,4,4,10YR,3,4,12,2msbk-2fpr,ha,fi,ss,sp,1vft,3vfdt,"fdpf, fppf","clay films, skeletans & washed silts"
-117.080019,46.78283,359,15,22,341,Bwb2,119+,10YR,4,4,10YR,3,4,15,2msbk-2fpr,-,vfr,ms,mp,1vft,2vfdt,"cdpf, cppf","clay films, skeletans"
-117.0842298,46.78296597,371,16,12,343,Ap,23,10YR,3,3,10YR,2,2,7,1fgr-2fsbk,sh,fr,so,sp,3vf-ft,3vfdt&I,-,-
-117.0842298,46.78296597,371,16,12,343,BE,57,10YR,4,2,10YR,2,2,10,2f-msbk,sh,fr,ss,sp,2fvt,3vfdt,cdpf,washed silts in bottom of horizon
-117.0842298,46.78296597,371,16,12,343,E,77,10YR,6,1,10YR,4,1,5,1vf-fsbk,s,vfr,so,sp,1vft,2-3vfdt,-,eluviation/reduction
-117.0842298,46.78296597,371,16,12,343,Btb1,89,10YR,4,2,10YR,3,1,15,2f-msbk,h,fi,s,mp,1vfp,1vfdt,mppf,"organo-argillans on and in peds, moist horizon"
-117.0842298,46.78296597,371,16,12,343,Btb2,117,10YR,5,4,10YR,4,3,15,2msbk,h,fr,ms,sp,-,1vfdt,"ffpf, ffpf, ffpf","clay skins, Mn-nodules, Fe-oxides"
-117.0842298,46.78296597,371,16,12,343,Btb3,117+,10YR,6,2,10YR,5,3,15,2m-cosbk,vh,fr,ms,sp,-,1vfdt,"fdpf, cdpf, fdpf","Mn-nodules, Fe-oxides, filled root channels"
-117.08338,46.783027,373,16,14,345,Ap,12,10YR,4,2,10YR,2,1,7,2fgr-2fsbk,s,vfr,so,po,3vf-ft,3vfdt&I,-,-
-117.08338,46.783027,373,16,14,345,A,35,10YR,4,2,10YR,2,2,10,2fgr-2msbk,h,fr,so,sp,3vft,3vf-fdt,-,one medium worm channel
-117.08338,46.783027,373,16,14,345,AE,68,10YR,4,3,10YR,3,2,10,2f-cosbk-2mpr,h,fr,ss,sp,3vft&c,3vf-fdt,fdpo,"worm channels, transition to eluvial horizon"
-117.08338,46.783027,373,16,14,345,E,96,10YR,5,2,10YR,3,2,7,2vf-msbk,s,vfr,so,sp,1vft,3vf-fdt,"cfpf, ffpf","eluviation/reduction, clay films (oxidized), Mn-nodules"
-117.08338,46.783027,373,16,14,345,Btb1,124,10YR,4,4,10YR,4,3,20,3m-cosbk,ha,fi,s,vp,-,2vfdt,"mppf, cppf, fdpf","clay skins, albic tongues, spots of organo-argillans"
-117.08338,46.783027,373,16,14,345,Btb2,124+,10YR,4,3,10YR,3,3,22,3m-cosbk,ha,vfi,s,vp,-,2vfdt,"mppf, cdpf, cfpf","clay skins, skeletans, Mn-nodules"
-117.0825283,46.78300622,375,16,16,347,Ap,12.5,-,-,-,10YR,2,2,7,2vfgr-2fsbk,mh,vfr,so,sp,3vft,3vfdt&I,-,straw residue
-117.0825283,46.78300622,375,16,16,347,A,29,-,-,-,10YR,3,2,7,2fgr-2msbk,sh,vfr,so,sp,2vft,3vfdt&I,"fdpf, fdpo","earthworm casts, worm channels"
-117.0825283,46.78300622,375,16,16,347,Bw1,59,-,-,-,10YR,4,2,10,2msbk-2fpr,ha,fr,ss,mp,2vfp,3vfdt,fppo,roots in earthworm channels
-117.0825283,46.78300622,375,16,16,347,Bw2,106,-,-,-,10YR,3,3,12,2m-cosbk,mh,fr,ss,mp,2vft&p,3fdt,"fppo, cdpf, ffpf","roots in worm channels, washed silts, clay lamellae"
-117.0825283,46.78300622,375,16,16,347,Bw3,135,-,-,-,10YR,4,3,12,2f-msbk,sh,fr,ss,mp,1vft,3vfdt,"ffpf, fdpf","washed silts in upper part, clay films"
-117.0825283,46.78300622,375,16,16,347,Bwb,135+,-,-,-,10YR,3,4,12,2f-msbk,mh,vfr,ss,mp,1vft,3vfdt,"fdpf, fppo","clay films, filled worm channels"
-117.0816503,46.78282132,377,16,18,349,Ap,17,10YR,3,2,10YR,2,2,5,2fgr-2vfsbk,sh,fr,so,sp,3vft,3vfdt&I,-,straw residue
-117.0816503,46.78282132,377,16,18,349,AB,41,10YR,4,2,10YR,2,2,7,2f-msbk,h,vfr,ss,sp,2vft,3vfdt&I,fdpo,earthworm casts & channels
-117.0816503,46.78282132,377,16,18,349,BE,76,10YR,5,3,10YR,3,3,7,2msbk,sh,fr,ss,sp,1vft,3vfdt,"cdpf, ffpf, fdpo","washed silts, some clay movement downward, old worm channels"
-117.0816503,46.78282132,377,16,18,349,Bw1,107,10YR,5,4,10YR,3,4,12,2m-cosbk,h,fr,ms,mp,1vft,3vfdt,fppf,dark clay laminae w/ some washed silts above laminae
-117.0816503,46.78282132,377,16,18,349,Bw2,133,10YR,4,4,10YR,3,3,12,2m-cosbk,h,fr,ms,mp,1vft,2vfdt,"cppf, ffpf","thicker laminae, washed silt grains, Mn-nodules"
-117.0816503,46.78282132,377,16,18,349,Bwb,133+,10YR,4,3,10YR,3,3,12,2f-msbk,h,fr,ms,mp,1vft,2vfdt,-,"darker horizon, with heavier clay accumulation"
-117.080872,46.782997,379,16,20,351,Ap,15,10YR,4,2,10YR,2,2,7,2vf-fgr,s,fr,so,sp,3vft,3vfi,-,-
-117.080872,46.782997,379,16,20,351,AB,39,10YR,4,3,10YR,3,3,10,2fsbk,s,fr,ss,mp,2vft,3vfdt,fppo,"worm channels filled w/ granular material, lined w/ organo-argillans"
-117.080872,46.782997,379,16,20,351,Bw1,84,10YR,5,3,10YR,3,3,12,2f-cosbk,s,fr,ss,mp,2vft&c,3vf-fdt,"cfpf, fppo, cdpf","Fe-oxide clays, worm channels w/ organo-argillans, washed silts"
-117.080872,46.782997,379,16,20,351,Bw2,120,10YR,4,4,10YR,3,4,15,2msbk-2fpr,sh,fi,s,mp,2vft&c,3vf-fdt,"fppo, cfpf, fdpf","worm channels w/ granular material & roots, clay films, washed silts"
-117.080872,46.782997,379,16,20,351,Bwb,120+,10YR,3,4,10YR,3,4,15,2msbk-2mpr,s,fi,s,mp,1vft,3vfdt,"cdpf, cdpf, fdpo","washed silts, clay films, worm channels"
-117.080036,46.783116,381,16,22,353,Ap,19,10YR,3,2,10YR,2,2,7,2fgr-2vfsbk,sh,fr,so,sp,3vft,2vfdt&I,-,-
-117.080036,46.783116,381,16,22,353,AB1,33,10YR,5,2,10YR,2,2,8,2vf-fsbk,mh,fi,ss,po,2vf-ft,2vfdt,fdpf,"earthworm channel, earthworm casts"
-117.080036,46.783116,381,16,22,353,AB2,59,10YR,4,2,10YR,3,1,12,3f-msbk,mh,fi,ms,sp,2vft,3vfdt,"cfpf, ffpf","nightcrawler channel, darkened clay films, earthworm casts"
-117.080036,46.783116,381,16,22,353,Bw,74,10YR,5,3,10YR,3,3,10,3fpr,ha,fi,ss,sp,2vft,3vf-fdt,ffpf,"clay films, lighter colors"
-117.080036,46.783116,381,16,22,353,EB,74+,10YR,6,2,10YR,5,2,15,3m-cosbk,ha,fr,ms,mp,1vft,2vfdt,fdpf,"eluviation/reduction, clay films, very strong structure possibly leading to underlying argillic, profile is 89 cm tall"
-117.083498,46.783313,395,17,14,355,Ap1,11,10YR,4,3,10YR,2,2,5,1vfsbk-2vfgr,s,fr,so,sp,3vft,3vfdt&I,-,straw residue
-117.083498,46.783313,395,17,14,355,Ap2,32,10YR,4,2,10YR,2,2,7,2fsbk-2fgr,sh,fr,ss,sp,2vft,2-3vfdt&I,ffpf,washed silts
-117.083498,46.783313,395,17,14,355,AB1,53,10YR,4,2,10YR,3,1,10,2f-msbk,sh,fi,so,sp,2vft,3vf-fdt,fdpf,"OM on peds, some evidence of clay movement"
-117.083498,46.783313,395,17,14,355,AB2,87,10YR,4,2,10YR,3,2,12,2fgr-2msbk,h,vfr,ss,sp,1vft,3vfdt,cdpf,"worm casts, darker colors than previous horizon"
-117.083498,46.783313,395,17,14,355,Bwg,112,10YR,6,2,2.5Y,3,2,10,2m-cosbk,h,fr,ss,sp,1vft,2vfdt,"cfpf, fppo","gray color increasing to bottom of horizon, Fe-oxides, old worm channels"
-117.083498,46.783313,395,17,14,355,Bwb,112+,10YR,6,4,10YR,5,3,15,2m-cosbk,vh,fr,ss,mp,-,3vfdt,"cfpf, fdpo, cfpf","Mn-nodules, redder, old worm channels, Fe-oxides"
-117.082662,46.783303,397,17,16,357,Ap,9,10YR,3,2,10YR,2,1,8,2fsbk-2vfgr,s,vfr,so,sp,3vft,2vfdt&I,-,-
-117.082662,46.783303,397,17,16,357,A,24,10YR,4,2,10YR,2,1,10,2fabk,mh,fi,so,sp,2vft,2vfdt,-,"compacted, plow pan?"
-117.082662,46.783303,397,17,16,357,BA,46,10YR,4,3,10YR,3,2,10,2f-msbk,mh,fr,ss,sp,1vft,3vfdt,cfpf,earthworm casts
-117.082662,46.783303,397,17,16,357,Bw1,67,10YR,5,3,10YR,3,2,10,2fsbk-2vfpr,sh,vfr,so-ss,mp,1vft,3vfdt,"cdpf, fdpo","washed silts, OM-filled worm channels"
-117.082662,46.783303,397,17,16,357,Bw2,94,10YR,4,4,10YR,4,2,12,2f-cosbk,sh,fr,so-ss,mp,1vft&p,3vfdt,"cdpo, ffpf","organo-argillans in worm channels, washed silts"
-117.082662,46.783303,397,17,16,357,Bw3,128,10YR,3,4,10YR,3,3,12,2vf-msbk,mh,fr,so-ss,mp,1vft,2vfdt,"ffpf, fdpf, vffpf","clay films, washed silts, Fe-oxides"
-117.082662,46.783303,397,17,16,357,Bwb,128+,10YR,5,4,10YR,4,4,15,2f-msbk,mh,vfr,ss,mp,-,2vfdt,"fdpf, cfpf, ffpf","skeletans, clay films, Mn-nodules"
-117.081826,46.783142,399,17,18,359,Ap,18,10YR,4,2,10YR,2,2,7,2fgr-2msbk,ha,fr,so,sp,3vft,2vfdt-3vfi,-,slightly compacted
-117.081826,46.783142,399,17,18,359,A,38,10YR,3,3,10YR,2,2,10,2mgr-3msbk,ha,vfr,ss,sp,2vft,3vfdt&I,fdpf,earthworm casts
-117.081826,46.783142,399,17,18,359,Bw,74,10YR,5,3,10YR,3,2,12,2f-msbk,ha,vfr,ss,mp,2vft,3vfdt,"ffpf, fdpo","cambic grading to BE in bottom, clay films, small worm holes"
